crop,location,demand_kg,modal_price,previous_demand,month,quantity_kg,production_cost_per_kg,selling_price_per_kg,transport_cost,other_cost,profit
Coriander,Chittoor,6.0,80.0,4.0,9,473,47.66437207146096,82.72475489951051,1445.689912035268,531.5498088265584,14606.321356805609
Coriander,Chittoor,6.0,80.0,4.0,9,1349,39.0742979127888,73.41228009591197,2341.7840087173095,257.23092829069634,43722.92302802515
Coriander,Chittoor,6.0,80.0,4.0,9,1788,45.02382935859147,76.8014710473305,1155.0361569856634,214.57866102571103,55448.808521454004
Coriander,Chittoor,6.0,80.0,4.0,9,513,58.27962078836585,78.8157164093817,1391.3052450957505,108.90042299082546,9034.811385494551
Coriander,Chittoor,6.0,80.0,4.0,9,221,55.58272653524681,81.78191994181498,2162.3315451186118,743.2485735476881,2884.441624185263
Coriander,Chittoor,6.0,80.0,4.0,9,1653,51.2656983295158,71.53701394325965,2452.474013361311,623.7343341852983,30432.276361971977
Coriander,Chittoor,6.0,80.0,4.0,9,337,54.63473871599339,78.49858940289715,690.3432928333551,481.51884322785685,6870.255545425356
Coriander,Chittoor,6.0,80.0,4.0,9,334,42.4639511592486,76.63289952792807,1901.483788807635,175.56060025252503,9335.384366078784
Coriander,Chittoor,6.0,80.0,4.0,9,312,53.42351783964709,81.08456527771112,769.7250058834782,454.0968850662803,7406.424909726218
Coriander,Chittoor,6.0,80.0,4.0,9,187,44.21720726480511,74.61466318872418,1968.0070243683822,620.3966502536265,3095.920583150857
Coriander,Chittoor,6.0,80.0,4.0,9,614,43.14116283165169,77.04035188574426,1815.5476645101994,711.3260411025653,18287.22837360007
Coriander,Chittoor,6.0,80.0,4.0,9,1490,57.05132259627369,74.94080819607635,653.8659827070417,490.6296276042769,25510.83793339465
Coriander,Chittoor,6.0,80.0,4.0,9,1707,41.92029274851895,79.62338744180809,2481.9818929685994,169.42466971105114,61707.77607876492
Coriander,Chittoor,6.0,80.0,4.0,9,1347,57.11559566260653,78.52096500444837,984.0436460166192,619.6436354007565,27229.345222043587
Coriander,Chittoor,6.0,80.0,4.0,9,401,50.783650806244296,71.00839575384666,1081.8460511086269,648.654249139778,6379.622423740144
Coriander,Chittoor,6.0,80.0,4.0,9,599,48.5798200974279,81.56876465809235,2147.9207566208015,682.8763285429302,16929.58070667427
Coriander,Chittoor,6.0,80.0,4.0,9,1137,53.989091627253316,80.13882224177608,1792.433410281312,629.3852605240168,27310.42503790705
Coriander,Chittoor,6.0,80.0,4.0,9,1858,43.334501171765154,82.02641218925122,2491.935542779944,357.8166713547938,69039.81845635435
Coriander,Chittoor,6.0,80.0,4.0,9,1504,51.440764317882824,80.48639641835638,777.8600149206632,196.47602941146476,42710.29463478009
Coriander,Chittoor,6.0,80.0,4.0,9,1865,45.902924180366966,79.12989034394892,307.0801799294131,533.7125362218885,61127.499178929036
Coriander,Chittoor,6.0,80.0,4.0,9,1895,40.351662718212125,74.20277751600631,1185.119674310423,711.9837294271664,62250.75913808239
Coriander,Chittoor,5.0,80.0,6.0,9,1344,51.41581262172546,69.03765751172749,1575.9643323418888,493.0392115716666,21614.755988249177
Coriander,Chittoor,5.0,80.0,6.0,9,999,37.26729505124467,75.78556259590005,1618.6117244584545,521.5019508367368,36339.63560181552
Coriander,Chittoor,5.0,80.0,6.0,9,1311,55.80118584432149,75.97209091621525,469.5282140955286,140.98565047078543,25833.542684686414
Coriander,Chittoor,5.0,80.0,6.0,9,1232,53.90220501152819,83.71150704713833,761.6523886841007,677.5914673662807,35285.81625182131
Coriander,Chittoor,5.0,80.0,6.0,9,118,46.564775950931775,70.35924042730053,1022.0240579404854,403.81355632171267,1381.9091939493146
Coriander,Chittoor,5.0,80.0,6.0,9,1269,44.9141280449531,69.00067563035789,2063.007214802942,636.6119667801504,27866.209704295587
Coriander,Chittoor,5.0,80.0,6.0,9,1948,58.39471995224538,78.28104319256306,1226.7457172469585,545.3241552957629,36966.48779959613
Coriander,Chittoor,5.0,80.0,6.0,9,1875,40.2780592057114,78.97458033679781,2480.478150006868,623.0537114194263,69452.44525936073
Coriander,Chittoor,5.0,80.0,6.0,9,1994,49.72493450945248,77.40430977379518,705.8477568940066,353.5648091566019,54133.26171104875
Coriander,Chittoor,5.0,80.0,6.0,9,149,39.96705866328419,79.20403135111233,1588.7823211381842,510.5353645320949,3746.991244816115
Coriander,Chittoor,5.0,80.0,6.0,9,809,48.43389038973157,72.77960917742037,2369.4943392537493,281.5077312060416,17044.68442878045
Coriander,Chittoor,5.0,80.0,6.0,9,1425,41.412991918217585,74.03062663578196,1315.8121899472408,436.6342005271488,44727.683082054835
Coriander,Chittoor,5.0,80.0,6.0,9,1016,46.996485281709425,75.72750195336569,593.6559393150762,156.42105962998727,28440.635939457694
Coriander,Chittoor,5.0,80.0,6.0,9,842,57.693919926248995,82.55024307213434,2016.4687395462252,104.92044266953341,18807.634906619693
Coriander,Chittoor,5.0,80.0,6.0,9,908,39.81379602406449,77.76360239164227,597.7789810109082,625.962560220332,33234.682640529376
Coriander,Chittoor,5.0,80.0,6.0,9,1787,47.32945042072796,68.21444202291465,922.0405170732764,131.21643586107308,36268.22304017328
Coriander,Chittoor,5.0,80.0,6.0,9,1465,42.28093640966174,71.951660785152,2293.7600771462808,274.68233989465426,40899.1687930523
Coriander,Chittoor,5.0,80.0,6.0,9,1971,44.90897025335996,74.86219006177662,2158.536759829247,287.69731406685935,56591.562168493125
Coriander,Chittoor,5.0,80.0,6.0,9,940,47.70170864816122,68.53781760293252,437.83704760177994,734.5062173410877,18413.599152542156
Coriander,Chittoor,5.0,80.0,6.0,9,1564,44.30209074004066,73.04303233755775,1998.0869975995668,160.49722753378254,42792.248433383356
Coriander,Chittoor,5.0,80.0,6.0,9,1522,36.52376152261175,78.62063497880942,2419.467755269811,492.11772842328935,61159.855916639746
Coriander,Chittoor,5.0,80.0,6.0,9,298,45.442748317526195,81.24589400515477,2032.968634160959,537.0978125302097,8099.270968222145
Coriander,Chittoor,5.0,80.0,6.0,9,264,59.55113017193392,72.10448099910796,1739.1841232429638,238.6683429318181,1336.2321521991653
Coriander,Chittoor,5.0,80.0,6.0,9,1083,44.11831452797636,72.93917989397113,2383.4791730251904,777.1493244517926,28052.368693895347
Coriander,Chittoor,5.0,80.0,6.0,9,544,38.7382988373104,70.41994925975895,795.6972458927172,275.6766629382086,16163.443920981092
Coriander,Chittoor,2.0,80.0,5.0,9,426,52.41009853384902,76.7216884521712,2457.1370084024334,259.18664710296525,7640.4136496998435
Coriander,Chittoor,2.0,80.0,5.0,9,127,53.34754327700361,69.08269379040003,1857.237213905491,480.47675213985224,-339.34985084399705
Coriander,Chittoor,2.0,80.0,5.0,9,1065,41.42752923815858,81.55069964941696,1242.9872033350466,198.6717392652385,41289.51754538989
Coriander,Chittoor,2.0,80.0,5.0,9,121,56.399408915535886,78.70435739726574,1317.0502342013358,388.235879109156,993.6126529788198
Coriander,Chittoor,2.0,80.0,5.0,9,736,53.98280910469863,72.64940095690167,2031.3342968188658,178.35514891507123,11528.922157487505
Coriander,Chittoor,2.0,80.0,5.0,9,670,47.021757062327,68.83130524086829,2029.8120386448727,240.9546474951821,12341.630593482616
Coriander,Chittoor,2.0,80.0,5.0,9,490,56.93125680053944,76.71756414535226,1968.5350393120443,627.8753762213148,7098.880183424924
Coriander,Chittoor,2.0,80.0,5.0,9,1778,40.9171505796171,82.04528125043267,2235.0800808933645,709.4048975322048,70181.33135428451
Coriander,Chittoor,2.0,80.0,5.0,9,1504,46.829744260343716,83.759834498254,1998.4274478819789,119.01719485789187,53425.411075077194
Coriander,Chittoor,2.0,80.0,5.0,9,1883,47.134353043495985,82.54752329378496,1485.1439554959713,448.46875562400317,64749.386870174174
Coriander,Chittoor,2.0,80.0,5.0,9,873,44.926384030004755,75.22714910770692,1174.2390590676964,165.3855803827069,25112.943273383586
Coriander,Chittoor,2.0,80.0,5.0,9,808,59.147439693619475,71.26026334604303,1451.3251886284309,300.9965706592029,8034.839751870597
Coriander,Chittoor,2.0,80.0,5.0,9,575,54.17956523494602,72.42306704933434,987.1680241481298,549.8722603706965,8952.973258754457
Coriander,Chittoor,2.0,80.0,5.0,9,337,48.79269281390736,70.52727716536558,1830.9780599713654,655.2829453067781,4838.293921163273
Coriander,Chittoor,2.0,80.0,5.0,9,874,50.72335532734023,73.80961178614416,2273.8099501221614,218.1979446743803,17685.380250198097
Coriander,Chittoor,2.0,80.0,5.0,9,585,39.3770766731702,71.23225069443984,705.2946463236575,725.7927970055093,17204.18935911357
Coriander,Chittoor,2.0,80.0,5.0,9,787,39.650502797334546,75.04517469389359,1653.6556551535643,158.42485949256832,26043.526267945832
Coriander,Chittoor,2.0,80.0,5.0,9,643,38.823455715823805,79.83568531336866,1003.2670313691984,791.8911925884536,24575.705407263686
Coriander,Chittoor,2.0,80.0,5.0,9,1232,59.61864765687595,78.68671998085803,1696.276801158671,216.1684267070495,21579.419875280204
Coriander,Chittoor,2.0,80.0,5.0,9,1225,59.514778988508525,78.4981442883293,585.6181876937787,580.8026983725204,22088.20160621415
Coriander,Chittoor,2.0,80.0,5.0,9,230,48.65759093094423,79.50965795790654,2258.5677166391647,155.58460925012065,4681.823090312046
Coriander,Chittoor,2.0,80.0,5.0,9,744,59.36297735942816,73.38944802977765,952.2775188232936,742.7455997359426,8740.671060180794
Coriander,Chittoor,2.0,80.0,5.0,9,745,53.04582716695948,73.02960181093997,1336.569377652192,675.1458283973302,12876.196903715936
Coriander,Chittoor,2.0,80.0,5.0,9,1999,43.53745907982557,72.06915169885308,2102.3612307172143,715.8753397661867,54216.6169749526
Coriander,Chittoor,2.0,80.0,5.0,9,1921,40.170278235257854,79.3922243252925,2117.1520679577798,170.44623496647333,73057.76013603232
Coriander,Chittoor,1.0,80.0,2.0,9,1080,46.0828494683454,82.48575798844593,1927.27686159888,233.8822925402107,37153.98204756947
Coriander,Chittoor,1.0,80.0,2.0,9,1198,51.62754203716018,77.9348570796549,1075.2248825412398,689.013287159332,29751.9252512081
Coriander,Chittoor,1.0,80.0,2.0,9,1774,56.24969583376138,72.0635979931524,368.4543198181869,617.5063146153412,27067.90179632613
Coriander,Chittoor,1.0,80.0,2.0,9,1189,43.55807012671122,68.06107414598955,1799.672861283564,216.99240802985486,27117.40650960851
Coriander,Chittoor,1.0,80.0,2.0,9,1783,41.45230936856436,81.39265800388705,914.4073945997029,550.0173370410953,69749.21688513955
Coriander,Chittoor,1.0,80.0,2.0,9,615,56.79327634203221,71.44847790066132,1092.8312038467648,147.9537846388857,7772.163970071255
Coriander,Chittoor,1.0,80.0,2.0,9,1436,43.29471362977737,78.45060464850053,2364.270600586662,709.8431375841365,47409.74576471565
Coriander,Chittoor,1.0,80.0,2.0,9,650,55.37750472815883,68.94550224125206,2277.4642539965444,555.5379832911232,5986.196146222937
Coriander,Chittoor,1.0,80.0,2.0,9,745,52.097575485740016,76.96705009568704,544.1768322696583,412.9388806644978,17570.642871476375
Coriander,Chittoor,1.0,80.0,2.0,9,649,41.44152919016425,74.1057910378752,583.4671664005607,388.9327904862182,20226.70598227763
Coriander,Chittoor,1.0,80.0,2.0,9,1969,47.49768151448043,68.28800142312343,1227.1768914743443,119.02251126359091,39589.94049738014
Coriander,Chittoor,1.0,80.0,2.0,9,713,42.72089590921175,81.73346682878594,942.8801070161751,737.5391131507406,26135.54384548948
Coriander,Chittoor,1.0,80.0,2.0,9,1549,52.78356900302889,81.43137455201227,2459.957125173381,534.9411480774706,41380.5525221244
Coriander,Chittoor,1.0,80.0,2.0,9,1196,43.3140262892672,81.27031463774156,919.3466365128459,710.9276876962896,43765.4465405662
Coriander,Chittoor,1.0,80.0,2.0,9,497,41.24263638919937,69.9239556241868,450.35005817097283,284.3210486272401,13519.944552990542
Coriander,Chittoor,1.0,80.0,2.0,9,364,36.29769687065556,75.5002874474321,962.7835736720008,518.8502390084311,12788.10915726623
Coriander,Chittoor,1.0,80.0,2.0,9,1862,41.43243586419566,79.68393835344233,1617.3782520436812,145.14388987441728,69461.77549305919
Coriander,Chittoor,1.0,80.0,2.0,9,1087,56.454332985388355,78.6848749316225,1605.0874542362455,724.6117486977565,21834.89989262251
Coriander,Chittoor,1.0,80.0,2.0,9,1250,51.02822811823532,76.50106432908895,2143.934803814234,299.70323685012147,29397.40722290268
Coriander,Chittoor,1.0,80.0,2.0,9,367,49.98736404200375,83.92700025906096,2182.5314064425866,465.01198233051264,9808.303102886897
Coriander,Chittoor,1.0,80.0,2.0,9,1448,42.05537399614576,71.52360482203704,1374.4241837624652,616.2960243649787,40679.27802776314
Coriander,Chittoor,1.0,80.0,2.0,9,1324,57.831043666478216,78.70720420700926,2124.4309584968623,715.2852301975871,24800.320366968663
Coriander,Chittoor,1.0,80.0,2.0,9,1188,36.60340699865455,79.11120729809134,480.85554016591965,737.4736056045977,49280.9376099604
Coriander,Chittoor,1.0,80.0,2.0,9,273,54.57311173752375,77.6307748962421,2263.5512379006614,410.3660100654314,3620.8247943640163
Coriander,Chittoor,1.0,80.0,2.0,9,331,58.75459968411461,75.12393779655662,2035.364980591791,547.7238928243773,2835.162041802134
Cucumber,Kurnool,20.0,30.0,12.0,3,1946,18.111273997912114,26.125348816850085,1145.9249208185875,441.36694803488507,14008.097728799818
Cucumber,Kurnool,20.0,30.0,12.0,3,953,15.864080783387866,27.12941258850624,1340.3736921839907,788.6882189988065,8606.799299095015
Cucumber,Kurnool,20.0,30.0,12.0,3,1707,19.206936282386984,25.92559329680264,859.6614778520634,353.2971652435971,10255.788880511864
Cucumber,Kurnool,20.0,30.0,12.0,3,879,18.936645093640973,30.944280988277082,825.4846528842409,428.7492422764963,9300.478056224409
Cucumber,Kurnool,20.0,30.0,12.0,3,540,16.482123063927457,28.392246348672494,731.4149680244645,527.5460497530378,5172.505555984817
Cucumber,Kurnool,20.0,30.0,12.0,3,848,17.768595783881345,29.04520464762625,1481.4164743729884,697.895198355353,7383.252643727341
Cucumber,Kurnool,20.0,30.0,12.0,3,980,15.47161928191672,25.720328175004926,537.656659087521,337.20245453712613,9168.875601601798
Cucumber,Kurnool,20.0,30.0,12.0,3,440,17.446846396836918,26.811059006124783,1172.9530635898964,131.0714405195981,2816.2290439771677
Cucumber,Kurnool,20.0,30.0,12.0,3,332,17.073135371134725,26.022556600774628,1657.5463354591627,179.68687543362097,1133.9746373476646
Cucumber,Kurnool,20.0,30.0,12.0,3,918,21.41876409625044,28.94867732558649,365.2700907424276,572.7941452829625,5974.396108505105
Cucumber,Kurnool,20.0,30.0,12.0,3,1617,22.435351550991633,26.28893471938789,904.4093561429429,376.20325291835246,4950.631374235461
Cucumber,Kurnool,20.0,30.0,12.0,3,1743,20.068742779636306,30.793551336569084,1776.0746104335174,280.72127793381844,16636.5454263665
Cucumber,Kurnool,20.0,30.0,12.0,3,544,16.284354460765037,30.44274230532777,2401.1331252669756,674.8387977851586,4626.191064389994
Cucumber,Kurnool,20.0,30.0,12.0,3,619,21.265924526211712,25.5126230590553,1878.6586744095075,680.7112898056753,69.33642761499868
Cucumber,Kurnool,20.0,30.0,12.0,3,1812,18.93415907654449,29.619539480955645,551.8728037449912,368.6872181314856,18441.349270916537
Cucumber,Kurnool,20.0,30.0,12.0,3,738,19.463980617534197,26.053708752439544,1611.9073414928102,484.70855970550053,2766.603462361836
Cucumber,Kurnool,20.0,30.0,12.0,3,1236,14.1390689807993,25.98108008449142,1080.4968420391651,759.2079981332475,12797.020883991048
Cucumber,Kurnool,20.0,30.0,12.0,3,1058,19.314865575045566,29.378700540747644,2253.685941592259,519.0846816233682,7874.766770497172
Cucumber,Kurnool,20.0,30.0,12.0,3,1009,19.22486441768588,30.97972168545742,1647.6616303586022,711.5890154264415,9501.40033739644
Cucumber,Kurnool,20.0,30.0,12.0,3,1207,19.240893833972706,29.945887501647473,1465.9813504381211,680.3124127818437,10774.633593663482
Cucumber,Kurnool,20.0,30.0,12.0,3,1473,14.779234114141119,25.570239664385422,1228.475372280806,306.5284953579094,14360.147307871146
Cucumber,Kurnool,20.0,30.0,12.0,3,1956,14.259531424900882,27.896212490368146,2302.2962009206954,665.615840934587,23705.436122198687
Cucumber,Kurnool,20.0,30.0,12.0,3,1250,16.588506178553924,29.875040925296688,1735.0416269022674,691.9230540929348,14181.203752433252
Cucumber,Kurnool,20.0,30.0,12.0,3,1561,21.166571131865528,27.923387185020744,470.7522184091699,479.77405797257603,9596.863582593542
Cucumber,Kurnool,20.0,30.0,12.0,3,1757,18.812569886578437,26.85767464928539,1145.327164302239,415.0863528273525,12574.835550946525
Cucumber,Kurnool,15.0,30.0,20.0,4,1295,21.749717122570864,28.085911323079777,1001.5070003065055,507.5391226158797,6696.325366736659
Cucumber,Kurnool,15.0,30.0,20.0,4,1948,13.746782789753919,27.857845352071745,1456.7877175213123,458.1769706070582,25573.385183266757
Cucumber,Kurnool,15.0,30.0,20.0,4,1791,17.374764046159868,26.355564864491452,2258.2134774043784,342.11422251650015,13484.286565710987
Cucumber,Kurnool,15.0,30.0,20.0,4,1271,16.55791944436006,28.60343629028599,1133.6026117293918,104.69727321284196,14071.552026229623
Cucumber,Kurnool,15.0,30.0,20.0,4,1106,14.14540699962886,27.95777336937139,984.6784891394659,573.9844478145066,13717.81426798127
Cucumber,Kurnool,15.0,30.0,20.0,4,424,18.279768103967186,30.55034017046806,1576.4873413270645,491.7819113865579,3134.453303482749
Cucumber,Kurnool,15.0,30.0,20.0,4,1154,19.694468122022133,26.343317805470164,1368.2973392506751,119.27570390862584,6185.199491539726
Cucumber,Kurnool,15.0,30.0,20.0,4,542,18.28721435871837,26.314734282383622,518.4648460581245,246.204849494018,3586.2461030744253
Cucumber,Kurnool,15.0,30.0,20.0,4,462,16.991880839521826,26.460149618779162,351.374611922009,629.3495297651237,3393.6160343297543
Cucumber,Kurnool,15.0,30.0,20.0,4,1010,17.890660774731657,26.28028669506683,2138.0565200411206,359.27789039271454,5976.18776910469
Cucumber,Kurnool,15.0,30.0,20.0,4,223,16.325700456396177,30.830422033852088,1626.4743282548154,678.6951518190413,929.3834316988123
Cucumber,Kurnool,15.0,30.0,20.0,4,468,14.293815334108837,29.14126404946158,633.4854443137359,121.65635131193937,6193.4642031594085
Cucumber,Kurnool,15.0,30.0,20.0,4,1859,16.563483938290553,28.74844564408551,639.1190949926715,487.5980397506078,21525.12667632955
Cucumber,Kurnool,15.0,30.0,20.0,4,773,15.015032603272171,26.981444560005514,2144.808272786222,349.32995298231594,6755.898216786334
Cucumber,Kurnool,15.0,30.0,20.0,4,1477,15.834014075853851,26.66774302022923,426.82468083785477,339.71358518429935,15234.879384820288
Cucumber,Kurnool,15.0,30.0,20.0,4,1103,15.615334933234426,30.484131063120465,1498.620846599411,215.66943530982223,14685.991849355076
Cucumber,Kurnool,15.0,30.0,20.0,4,1403,22.497424237403226,26.40312894998048,2096.8652462629616,245.11630223129058,3137.7221632516375
Cucumber,Kurnool,15.0,30.0,20.0,4,608,22.444635500097284,30.781888572893564,1671.4931079507683,498.5641528275979,2898.992607481774
Cucumber,Kurnool,15.0,30.0,20.0,4,861,17.653009606985812,29.88490817227085,625.5651242048365,696.7904473310874,9209.309093174492
Cucumber,Kurnool,15.0,30.0,20.0,4,712,18.387221255618968,26.866498416619258,2420.8634637641303,736.6182276560694,2879.7636472120066
Cucumber,Kurnool,15.0,30.0,20.0,4,366,16.68114666492104,28.250798547415545,383.5594392376776,622.1020270389084,3228.831122716402
Cucumber,Kurnool,15.0,30.0,20.0,4,1610,14.623387325701636,30.26526397529643,906.6886501529852,713.9634067127323,23562.769348981903
Cucumber,Kurnool,15.0,30.0,20.0,4,1647,22.22646954163286,31.19467285853664,1428.3853155238346,165.57069449413714,13176.674852922566
Cucumber,Kurnool,15.0,30.0,20.0,4,919,21.271927702630904,29.03238913278792,1125.725797423124,300.04848886810913,5706.089768023063
Cucumber,Kurnool,15.0,30.0,20.0,4,1540,18.56440529120105,28.14734228193196,1632.6616669059247,743.1142974244641,12381.947001395205
Cucumber,Kurnool,15.0,30.0,15.0,8,598,18.695511263098183,30.693462873747315,2457.626555883545,385.30894600167187,4331.8395612829645
Cucumber,Kurnool,15.0,30.0,15.0,8,1810,20.380750151892457,28.94117370873344,2403.303715946253,240.33216086988196,12850.730761066043
Cucumber,Kurnool,15.0,30.0,15.0,8,1452,14.035244119805528,25.51900709148421,1708.4362854311723,308.9044386533137,14657.083110792959
Cucumber,Kurnool,15.0,30.0,15.0,8,939,14.062118342571644,30.800788577916364,1286.3019218127288,457.30274230296254,13974.006686873
Cucumber,Kurnool,15.0,30.0,15.0,8,1617,15.486709396075035,29.904178575535838,1977.7120683271855,750.4801786050605,20584.85541625587
Cucumber,Kurnool,15.0,30.0,15.0,8,1849,20.004362619284056,29.655194589222646,595.757284697868,309.5769118601769,16939.054115858416
Cucumber,Kurnool,15.0,30.0,15.0,8,1327,20.739934869115544,27.172559234487316,763.550920507847,770.2136133266673,7002.327999013825
Cucumber,Kurnool,15.0,30.0,15.0,8,1426,22.4149142949312,26.70390610442257,2488.2270114319954,162.8685079979418,3465.0068009047536
Cucumber,Kurnool,15.0,30.0,15.0,8,641,13.62883749900354,29.92721711136918,2135.118113401487,618.3332923674634,7693.809925757425
Cucumber,Kurnool,15.0,30.0,15.0,8,1672,13.550992330766105,31.122546170752766,2108.238599067845,666.4282197973217,26604.971201592532
Cucumber,Kurnool,15.0,30.0,15.0,8,356,21.11329295709959,29.18162468542475,494.9303707332939,441.3394667670476,1936.056257783417
Cucumber,Kurnool,15.0,30.0,15.0,8,1041,16.02301014712369,29.624438184817425,353.89658618883516,314.2961386157152,13490.89386243463
Cucumber,Kurnool,15.0,30.0,15.0,8,1707,14.498982889121834,30.349411260055334,2384.9136571218355,150.62153268055704,24521.146039381092
Cucumber,Kurnool,15.0,30.0,15.0,8,1696,14.408470799797694,30.71366551367487,1799.8470169983548,179.0521498802079,25674.711067857123
Cucumber,Kurnool,15.0,30.0,15.0,8,261,20.65063990041674,29.74251886360019,410.4972252207423,151.03128475753246,1811.4518994126056
Cucumber,Kurnool,15.0,30.0,15.0,8,1136,19.50168978912841,26.766674826996816,2199.481687085404,380.91421695379853,5672.627098979305
Cucumber,Kurnool,15.0,30.0,15.0,8,1338,21.863052482686683,27.930616167165397,2293.4442046914937,325.04699087351736,5499.909014267505
Cucumber,Kurnool,15.0,30.0,15.0,8,1688,21.08007671709553,28.793882696649852,782.4027162325266,123.5684247497109,12114.933352505454
Cucumber,Kurnool,15.0,30.0,15.0,8,1526,16.72032675702194,29.38690467594317,570.4254926238526,722.061356185779,18036.711055464162
Cucumber,Kurnool,15.0,30.0,15.0,8,1146,21.302401215166952,28.223681088650142,2107.150381613705,488.2601436245669,5336.376209773462
Cucumber,Kurnool,15.0,30.0,15.0,8,759,19.64355499101062,26.951590081893176,1870.6957915144976,675.7743560689378,3000.3284863964254
Cucumber,Kurnool,15.0,30.0,15.0,8,507,16.10973107049248,28.87973358572289,563.8981246525578,741.7541834916345,5168.7389670776265
Cucumber,Kurnool,15.0,30.0,15.0,8,875,15.94268442402043,28.480172536907677,925.4030044405367,193.6798540997852,9851.21924023602
Cucumber,Kurnool,15.0,30.0,15.0,8,453,19.995493974454615,27.129282284467454,1185.3826023540717,171.92377671669635,1874.2997253650483
Cucumber,Kurnool,15.0,30.0,15.0,8,1364,18.100162253135068,25.781111451165618,907.5730272059789,594.8835412190012,8974.358137688694
Cucumber,Kurnool,1.0,30.0,15.0,9,1466,18.74939866031741,28.301807999781662,1048.815641872678,758.3139540153207,12196.702495766593
Cucumber,Kurnool,1.0,30.0,15.0,9,1955,16.34643134756376,26.11135432839608,1092.5146213609414,289.27530046916786,17708.634505697068
Cucumber,Kurnool,1.0,30.0,15.0,9,1797,16.320131258266287,30.233594830656045,2262.118718583616,403.67219370357066,22336.70312729721
Cucumber,Kurnool,1.0,30.0,15.0,9,276,16.895822952656914,31.11792692381494,1785.3081345292699,181.2158769437185,1958.7766845666274
Cucumber,Kurnool,1.0,30.0,15.0,9,570,17.944326364112356,27.82589283273388,1691.966133246922,592.6999641440318,3347.8267897233145
Cucumber,Kurnool,1.0,30.0,15.0,9,1005,14.752042640019788,27.025388302492175,2226.1246984157556,227.96506565983032,9880.622626709162
Cucumber,Kurnool,1.0,30.0,15.0,9,1659,20.349340112257046,31.204636246388027,1845.5891033765754,308.6365460476102,15854.710637099117
Cucumber,Kurnool,1.0,30.0,15.0,9,632,17.778659470650663,29.306038438267226,2498.8257460743876,173.36564549830047,4613.1121159609775
Cucumber,Kurnool,1.0,30.0,15.0,9,1625,22.111198339358573,28.502406874261208,1252.00409924335,420.38972361150576,8713.320046361929
Cucumber,Kurnool,1.0,30.0,15.0,9,1781,19.209817307579254,30.12468370958328,306.3387536643521,701.2696797944407,18431.768628510385
Cucumber,Kurnool,1.0,30.0,15.0,9,1136,17.24853988713491,30.433079320898543,2170.76560246377,248.39583828906063,12558.475356002658
Cucumber,Kurnool,1.0,30.0,15.0,9,428,21.327868590135395,29.882978165752743,1724.9689763384272,657.3684168939981,1279.2495051317983
Cucumber,Kurnool,1.0,30.0,15.0,9,1978,18.969769100274505,27.271808865430994,600.5219880325798,556.1478323340937,15264.764835112866
Cucumber,Kurnool,1.0,30.0,15.0,9,373,20.13386895388846,31.34755086801198,414.8369838989376,577.5357164386273,3190.330653630508
Cucumber,Kurnool,1.0,30.0,15.0,9,921,15.292937474046479,30.841290015817048,932.3011122242754,357.45019142930704,13030.28138731711
Cucumber,Kurnool,1.0,30.0,15.0,9,1436,20.90978486838646,30.192092009597808,1496.3726013057221,169.90677479532474,11663.113678678448
Cucumber,Kurnool,1.0,30.0,15.0,9,1709,13.632240497894585,27.774564292031616,1042.1602028920038,113.52934164232073,23013.541819645867
Cucumber,Kurnool,1.0,30.0,15.0,9,967,22.039613602480173,25.688530929067635,1919.6409351336763,331.16994553548375,1277.692174140917
Cucumber,Kurnool,1.0,30.0,15.0,9,1903,18.856185074151135,25.559542926767016,1321.0093507977085,774.4494686213118,10661.031174108997
Cucumber,Kurnool,1.0,30.0,15.0,9,1311,17.078828216328326,30.073854192131634,1300.8215569166914,287.0768408555167,15448.580656505925
Cucumber,Kurnool,1.0,30.0,15.0,9,564,18.19166442888725,31.356082939675286,576.2104724778374,111.86336542270669,6736.658202183908
Cucumber,Kurnool,1.0,30.0,15.0,9,1822,16.94322291213572,27.70640190483066,699.8262195608186,404.8553378305335,18505.830567298828
Cucumber,Kurnool,1.0,30.0,15.0,9,1859,16.139777497025083,30.13885124351203,1439.5131609676737,343.66691521780166,24241.09801853376
Cucumber,Kurnool,1.0,30.0,15.0,9,1761,18.635846614928415,28.908555074027202,1758.616161511907,483.86742533695775,15847.756009624092
Cucumber,Kurnool,1.0,30.0,15.0,9,1351,21.123547442855095,25.641569787873173,2276.8333302846468,648.2388893090382,3178.775968525737
Cucumber,Kurnool,1.0,30.0,1.0,9,828,16.12029823006661,26.74256950905943,635.1211284578933,729.6186487822712,7430.500841765892
Cucumber,Kurnool,1.0,30.0,1.0,9,588,21.93640594347889,29.11975083428966,1341.4819392888076,141.80154227962254,2740.523314228303
Cucumber,Kurnool,1.0,30.0,1.0,9,1341,18.73987883791408,31.441253361525728,826.1493111209347,471.5161487007851,15734.877776341502
Cucumber,Kurnool,1.0,30.0,1.0,9,1079,18.400340995202367,31.27661010151924,466.3310893568517,355.97652378295993,13071.18675257609
Cucumber,Kurnool,1.0,30.0,1.0,9,1694,20.030644802469745,29.218407428598535,2271.3652459480613,693.0361073235072,12599.668535390607
Cucumber,Kurnool,1.0,30.0,1.0,9,606,18.704685594783246,26.381776257529257,2084.472293853636,545.16829501461,2022.676352755836
Cucumber,Kurnool,1.0,30.0,1.0,9,1106,14.974929214024339,29.356913488801048,2081.69241219329,763.1766747105128,13061.605520999234
